"country","city","latitude","longitude"
"New Zealand","Stewart Island",-46.899693,168.101592
"New Zealand","Takaka",-40.85,172.8
"New Zealand","Taupo",-38.739723,176.084444
"New Zealand","Tauranga",-37.671944,176.19611
"New Zealand","Timaru",-44.302778,171.225278
"New Zealand","Waiouru",-39.446389,175.658333
"New Zealand","Wairoa",-39.006944,177.406667
"New Zealand","Wanaka",-44.722222,169.245556
"New Zealand","Wanganui",-39.962222,175.025278
"New Zealand","Wellington",-41.327221,174.805278
"New Zealand","Westport",-41.738056,171.580833
"New Zealand","Whakatane",-37.920556,176.914167
"New Zealand","Whangarei",-35.768333,174.365
"New Zealand","Whenuapai",-36.787777,174.630278
"New Zealand","Whitianga",-36.835833,175.700278
"New Zealand","Wigram",-43.551111,172.552778
"New Zealand","Woodbourne",-41.518333,173.870278
"Nicaragua","Bluefields",11.990961,-83.774086
"Nicaragua","Bonanza",14.041667,-84.630556
"Nicaragua","Corn Island",12.168611,-83.0675
"Nicaragua","Leon",12.428028,-86.902361
"Nicaragua","Los Brasiles",12.190044,-86.353872
"Nicaragua","Managua",12.141494,-86.168178
"Nicaragua","Puerto Cabezas",14.047194,-83.386722
"Nicaragua","Rosita",13.897222,-84.404722
"Nicaragua","San Carlos",11.133333,-84.783333
"Nicaragua","Siuna",13.716667,-84.776944
"Nicaragua","Waspam",14.737778,-83.975833
"Niger","Agadez",16.965997,8.000114
"Niger","Diffa",13.372894,12.626686
"Niger","Dirkou",18.968703,12.86865
"Niger","Maradi",13.502531,7.126753
"Niger","Niamey",13.481547,2.183614
"Niger","Tahoua",14.875658,5.265358
"Niger","Zinder",13.778997,8.983761
"Nigeria","",5.42706,7.20603
"Nigeria","Abuja",9.006792,7.263172
"Nigeria","Akure",7.246739,5.301008
"Nigeria","Benin",6.316981,5.599503
"Nigeria","Calabar",4.976019,8.347197
"Nigeria","Enugu",6.474272,7.561961
"Nigeria","Gombe",9.2575,12.430278
"Nigeria","Gusau",12.171667,6.696111
"Nigeria","Ibadan",7.362458,3.978333
"Nigeria","Ilorin",8.440211,4.493919
"Nigeria","Jos",9.639828,8.86905
"Nigeria","Kaduna",10.696025,7.320114
"Nigeria","Kano",12.047589,8.524622
"Nigeria","Katsina",13.007778,7.660278
"Nigeria","Lagos",6.577369,3.321156
"Nigeria","Maiduguri",11.855347,13.08095
"Nigeria","Makurdi",7.703883,8.613939
"Nigeria","Minna",9.652172,6.462256
"Nigeria","Osubi",5.31,5.45
"Nigeria","Port Hartcourt",5.015494,6.949594
"Nigeria","Sokoto",12.916322,5.207189
"Nigeria","Uyo",5.05,7.933333
"Nigeria","Yola",9.257553,12.430422
"Nigeria","Zaria",11.130192,7.685806
"Niue","Alofi",-19.080028,-169.925639
"Norfolk Island","Norfolk Island",-29.041625,167.938742
"North Korea","Chongjin",41.801389,129.855
"North Korea","Haeju",38.00543,125.77863
"Northern Mariana Islands","Rota",14.174308,145.242536
"Northern Mariana Islands","Saipan",15.119003,145.729356
"Northern Mariana Islands","West Tinian",14.999203,145.61935
"Norway","",68.65729999999999,16.53135
"Norway","Alesund",62.560372,6.110164
"Norway","Alta",69.976111,23.371667
"Norway","Andoya",69.2925,16.144167
"Norway","Bardufoss",69.055758,18.540356
"Norway","Batsfjord",70.600278,29.6925
"Norway","Bergen",60.293386,5.218142
"Norway","Berlevag",70.866667,29
"Norway","Bodo",67.269167,14.365278
"Norway","Bronnoysund",65.461111,12.2175
"Norway","Elverum",60.88,11.6731
"Norway","Fagernes",61.015556,9.288056
"Norway","Farsund",58.099486,6.62605
"Norway","Floro",61.583611,5.024722
"Norway","Forde",61.25,5.45
"Norway","Frya",61.5472,10.0611
"Norway","Geilo",60.416667,8.512778
"Norway","Geiranger",62.1,7.2
"Norway","Hamar",60.8181,11.068
"Norway","Hammerfest",70.679722,23.668889
"Norway","Harstad/Narvik",68.4913,16.678108
"Norway","Hasvik",70.486675,22.139744
"Norway","Haugesund",59.345267,5.208364
"Norway","Honningsvag",70.99,25.83
"Norway","Jan Mayen",70.961111,-8.575833
"Norway","Kirkenes",69.725781,29.891295
"Norway","Kjeller",59.969336,11.036089
"Norway","Kristiansand",58.204214,8.085369
"Norway","Kristiansund",63.111781,7.824522
"Norway","Lakselv",70.068814,24.973489
"Norway","Leknes",68.1525,13.6094
"Norway","Mehamn",71.029722,27.826667
"Norway","Mo i Rana",66.3639,14.3014
"Norway","Molde",62.744722,7.2625
"Norway","Mosjoen",65.783997,13.214914
"Norway","Namsos",64.4722,11.5786
"Norway","Narvik",68.435833,17.388056
"Norway","Notodden",59.565683,9.212222
"Norway","Orland",63.698908,9.604003
"Norway","Orsta-Volda",62.18,6.0742
"Norway","Oslo",60.09038333333333,10.939142666666667
"Norway","Rørvik",64.8383,11.1461
"Norway","Roros",62.578411,11.342347
"Norway","Rygge",59.378933,10.785389
"Norway","Sandane",61.83,6.10583
"Norway","Sandefjord",59.186703,10.258628
"Norway","Sandnessjoen",65.956828,12.468944
"Norway","Skien",59.185,9.566944
"Norway","Sogndal",61.1561,7.13778
"Norway","Stavanger",58.876778,5.637856
"Norway","Stokmarknes",68.580833,15.026111
"Norway","Stord",59.791925,5.34085
"Norway","Svalbard",78.246111,15.465556
"Norway","Svolvær",68.2433,14.6692
"Norway","Tromso",69.683333,18.918919
"Norway","Trondheim",63.457556,10.92425
"Norway","Vadso",70.065,29.844
"Norway","Vardø",70.355392,31.044889
"Norway","Værøy",67.6667,12.6833
"Norway","Voss",60.63885,6.501497
"Oman","Khasab",26.170986,56.240569
"Oman","Masirah",20.675434,58.890467
"Oman","Muscat",23.593278,58.284444
"Oman","Salalah",17.038719,54.091297
"Oman","Thumrait",17.666,54.024612
"Pakistan","Bahawalpur",29.3481,71.717981
"Pakistan","Bannu",32.9729,70.5279
"Pakistan","Bhagtanwala",32.056108,72.9484
"Pakistan","Chitral",35.886592,71.800578
"Pakistan","Dalbandin",28.8783,64.3998
"Pakistan","Dera Ghazi Khan",29.961011,70.485925
"Pakistan","Dera Ismael Khan",31.909422,70.896639
"Pakistan","Faisalabad",31.365014,72.994842
"Pakistan","Gilgit",35.918786,74.333644
"Pakistan","Gwadar",25.233308,62.329494
"Pakistan","Hyderabad",25.3181,68.3661
"Pakistan","Islamabad",33.616653,73.099233
"Pakistan","Jacobsbad",28.284167,68.449711
"Pakistan","Jiwani",25.0678,61.8054
"Pakistan","Karachi",24.9000555,67.04977500000001
"Pakistan","Khuzdar",27.7906,66.6473
"Pakistan","Lahore",31.508179,74.3749165
"Pakistan","Mangla",33.050086,73.638381
"Pakistan","Mianwali",32.563089,71.570681
"Pakistan","Moenjodaro",27.335156,68.143053
"Pakistan","Multan",30.203222,71.419111
"Pakistan","Muzaffarabad",34.339022,73.508639
"Pakistan","Nawabshah",26.219442,68.390053
"Pakistan","Okara",30.741025,73.357736
"Pakistan","Ormara Raik",25.2747,64.586
"Pakistan","Panjgur",26.954547,64.132517
"Pakistan","Parachinar",33.9021,70.0716
"Pakistan","Pasni",25.290487,63.345083
"Pakistan","Peshawar",33.993911,71.514581
"Pakistan","Qasim",33.560153,73.033217
"Pakistan","Quetta",30.251369,66.937764
"Pakistan","Rahim Yar Khan",28.3839,70.279572
"Pakistan","Rawala Kot",33.849658,73.798147
"Pakistan","Risalpur",34.081112,71.972583
"Pakistan","Saidu Sharif",34.813556,72.352814
"Pakistan","Sehwan Sharif",26.4731,67.7172
"Pakistan","Sialkot",32.5356,74.3639
"Pakistan","Skardu",35.335508,75.536047
"Pakistan","Sui",28.645142,69.176917
"Pakistan","Sukkur",27.721989,68.791683
"Pakistan","Talhar",24.841519,68.838408
"Pakistan","Turbat",25.986369,63.030167
"Pakistan","Wana",32.304664,69.570433
"Pakistan","Zhob",31.358381,69.463606
"Palau","Angaur",6.906389,134.145
"Palau","Babelthuap",7.367303,134.544278
"Palau","Peleliu",6.998333,134.232778
"Palestine","Gaza",31.246389,34.276111
"Panama","Bahia Piña",7.583,-78.2
"Panama","Boca de Sábalo",8.017,-78.2
"Panama","Bocas Del Toro",9.340853,-82.250842
"Panama","Changuinola",9.458636,-82.516806
"Panama","Chitré",7.98784,-80.4097
"Panama","Colón",9.35664,-79.8674
"Panama","Contadora Island",8.62876,-79.0347
"Panama","David",8.391003,-82.434992
"Panama","El Porvenir",9.559167,-78.971111
"Panama","El Real",8.133,-77.7
"Panama","Howard",8.914794,-79.599633
"Panama","Jaqué",7.51778,-78.1572
"Panama","La Palma",8.40667,-78.1417
"Panama","Mamitupo",9.186667,-77.984167
"Panama","Panama",8.973339,-79.555583
"Panama","Panama City",9.071364,-79.383453
"Panama","Playon Chico",9.303333,-78.236111
"Panama","Puerto Obaldia",8.68333,-77.5333
"Panama","Rio Sidra",8.966667,-80.333336
"Panama","Santiago",8.085597,-80.945253
"Panama","Ustupo",9.137778,-77.933611
"Papua New Guinea","",-5.963637,146.7088
"Papua New Guinea","Aiome",-5.8,144.44
"Papua New Guinea","Aitape",-3.18985,142.43
"Papua New Guinea","Ambunti",-4.15,142.51
"Papua New Guinea","Awaba",-8,142.75
"Papua New Guinea","Baimuru",-7.49686,144.82
"Papua New Guinea","Balimo",-8.05,142.933
"Papua New Guinea","Bosset",-7.240833,141.092333
"Papua New Guinea","Buka Island",-5.42232,154.673
"Papua New Guinea","Fane",-8.55,147.083
"Papua New Guinea","Gasmata Island",-6.27111,150.331
"Papua New Guinea","Goroka",-6.081689,145.391881
"Papua New Guinea","Hoskins",-5.46217,150.405
"Papua New Guinea","Ihu",-7.89756,145.396
"Papua New Guinea","Itokama",-9.2,148.25
"Papua New Guinea","Jacquinot Bay",-5.6525,151.507
"Papua New Guinea","Kamusi",-7.42035,143.122
"Papua New Guinea","Kandrian",-6.183,149.533
"Papua New Guinea","Kikori",-7.42438,144.25
"Papua New Guinea","Kiunga",-6.12571,141.282
"Papua New Guinea","Kokoda",-8.88468,147.731
"Papua New Guinea","Kundiawa",-6.02429,144.971
"Papua New Guinea","Lake Murray",-7.00992,141.494
"Papua New Guinea","Londolovit",-3.04361,152.629
"Papua New Guinea","Losuia",-8.50582,151.081
"Papua New Guinea","Madang",-5.207083,145.7887
"Papua New Guinea","Misima Island",-10.6892,152.838
"Papua New Guinea","Moro",-6.36333,143.238
"Papua New Guinea","Mount Hagen",-5.826789,144.295861
"Papua New Guinea","Nadzab",-6.569828,146.726242
"Papua New Guinea","Nissan Island",-4.49972,154.226
"Papua New Guinea","Nuku",-3.667,142.483
"Papua New Guinea","Obo",-7.583,141.317
"Papua New Guinea","Ononge",-8.583,147.2
"Papua New Guinea","Port Moresby",-9.443383,147.22005
"Papua New Guinea","Simbai",-4,144
"Papua New Guinea","Suki",-8.033,141.717
"Papua New Guinea","Tabubil",-5.27861,141.226
"Papua New Guinea","Tapini",-8.35,146.983
"Papua New Guinea","Tari",-5.845,142.948
"Papua New Guinea","Telefomin",-5.117,141.633
"Papua New Guinea","Tufi",-9.07595,149.32
"Papua New Guinea","Wanigela",-9.333,149.15
"Papua New Guinea","Wewak",-3.583828,143.669186
"Papua New Guinea","Wipim",-8.78822,142.882
"Papua New Guinea","Woitape",-8.533,147.25
"Paraguay","Asuncion",-25.23985,-57.519133
"Paraguay","Ayolas",-27.37065,-56.853944
"Paraguay","Ciudad del Este",-25.4555,-54.843592
"Paraguay","Conception",-23.44175,-57.427122
"Paraguay","Itaipu",-25.407853,-54.619417
"Paraguay","Mariscal Estigarribia",-22.044986,-60.621694
"Paraguay","Pedro Juan Caballero",-22.641389,-55.829722
"Paraguay","Pilar",-26.881467,-58.318036
"Perú","Tocache",-8.183,-76.517
"Peru","Andahuaylas",-13.706408,-73.350378
"Peru","Andoas",-2.796128,-76.466617
"Peru","Anta",-9.347444,-77.598392
"Peru","Arequipa",-16.341072,-71.583083
"Peru","Atalaya",-10.729117,-73.766503
"Peru","Ayacucho",-13.154819,-74.204417
"Peru","Caballococha",-3.916858,-70.508225
"Peru","Cajamarca",-7.139183,-78.4894
"Peru","Chachapoyas",-6.201806,-77.856064
"Peru","Chiclayo",-6.787475,-79.828097
"Peru","Chimbote",-9.149614,-78.52385
"Peru","Collique",-11.9287,-77.061139
"Peru","Cuzco",-13.535722,-71.938781
"Peru","Huancabamba",-5.256767,-79.442856
"Peru","Huánuco",-9.878811,-76.204797
"Peru","Iberia",-11.411578,-69.488711
"Peru","Ilo",-17.695036,-71.343964
"Peru","Iquitos",-3.784739,-73.308806
"Peru","Jauja",-11.783144,-75.473394
"Peru","Juanjui",-7.1691,-76.728561
"Peru","Juliaca",-15.467103,-70.158169
"Peru","Las Palmas",-12.160708,-76.998942
"Peru","Lima",-12.021889,-77.114319
"Peru","Machu Pichu",-13.1167,-72.5667
"Peru","Moquegua",-17.178961,-70.930803
"Peru","Nazca",-14.854192,-74.961811
"Peru","Pisco",-13.744864,-76.220284
"Peru","Piura",-5.20575,-80.616444
"Peru","Pucallpa",-8.377939,-74.574297
"Peru","Puerto Esperanza",-9.768131,-70.706456
"Peru","Puerto Maldonado",-12.613611,-69.228611
"Peru","San Ramon",-11.128639,-75.3505
"Peru","Santa Lucia",-8.337041,-76.385733
"Peru","Tacna",-18.053333,-70.275833
"Peru","Talara",-4.576639,-81.254139
"Peru","Tarapoto",-6.508742,-76.373247
"Peru","Trujillo",-8.081411,-79.108761
"Peru","Tumbes",-3.552528,-80.381356
"Peru","Yurimaguas",-5.893772,-76.118211
"Philippines","",7.4506974,123.01805879999999
"Philippines","Angeles City",15.185833,120.560278
"Philippines","Bacolod",10.642511,122.929617
"Philippines","Bagabag",16.619194,121.252319
"Philippines","Baguio",16.375103,120.619636
"Philippines","Baler",15.729836,121.500133
"Philippines","Basco",20.451322,121.979883
"Philippines","Borongan",11.674167,125.478611
"Philippines","Busuanga",12.121458,120.100031
"Philippines","Butuan",8.951322,125.477972
"Philippines","Calbayog City",12.072706,124.545092
"Philippines","Catarman",12.502417,124.635778
"Philippines","Caticlan",11.923001450000001,121.953525
"Philippines","Cauayan",16.929861,121.753036
"Philippines","Cebu",10.307542,123.979439
"Philippines","Cotabato",7.165242,124.209619
"Philippines","Cuyo",10.8581,121.069
"Philippines","Daet",14.129167,122.980181
"Philippines","Davao",7.125522,125.645778
"Philippines","Dipolog",8.601261,123.334481
"Philippines","Dumaguete",9.333714,123.300472
"Philippines","El Nido",11.202,119.417
"Philippines","Floridablanca",14.986527,120.4925
"Philippines","Gasan",13.360967,121.825583
"Philippines","General Santos City",6.106439,125.2353
"Philippines","Guiuan",11.035544,125.741594
"Philippines","Iloilo",10.713044,122.545297
"Philippines","Kalibo",11.679431,122.376294
"Philippines","Ladag",8.415619,124.611219
"Philippines","Laoag",18.178092,120.531522
"Philippines","Legazpi",13.157064,123.746247
"Philippines","Lingayen",16.034786,120.241106
"Philippines","Lipa",13.955017,121.124925
"Philippines","Lubang",13.855833,121.105833
"Philippines","Mamburao",13.208092,120.60535
"Philippines","Manila",14.508647,121.019581
"Philippines","Masbate",11.338471,123.8042195
"Philippines","Naga",13.584886,123.270239
"Philippines","Olongapo City",14.7944,120.271
"Philippines","Ormoc City",11.057997,124.565322
"Philippines","Ozamis",8.178508,123.841731
"Philippines","Puerto Princesa",9.742119,118.758731
"Philippines","Romblon",9.1845015,123.5905165
"Philippines","Roxas City",11.597669,122.751669
"Philippines","San Fernando",16.595589,120.303219
"Philippines","San Jose",11.5637805,121.490039
"Philippines","Sangley Point",9.757567,125.479328
"Philippines","Siargao",9.859097,126.014017
"Philippines","Tacloban",11.227628,125.027758
"Philippines","Tagbilaran",9.66408056,123.853247
"Philippines","Tuguegarao",17.638311,121.730614
"Philippines","Vigan",17.555331,120.355797
"Philippines","Virac",13.576439,124.205672
"Philippines","Zamboanga",6.922419,122.059633
"Poland","Bielsko-Biala",49.84997,19.020193
"Poland","Bydgoszcz",53.0968,17.9777
"Poland","Chojna",52.9394,14.4217
"Poland","Gdansk",54.377569,18.466222
"Poland","Gdynia",54.5797,18.5172
"Poland","Katowice",50.3562,19.0571
"Poland","Koszalin",54.2,16.15
"Poland","Krakow",50.077731,19.784836
"Poland","Lask",51.551667,19.179058
"Poland","Lodz",51.721881,19.398133
"Poland","Malbork",54.026944,19.134167
"Poland","Mielec",50.322275,21.462131
"Poland","Miroslawiec",53.395072,16.082814
"Poland","Poznan",52.376374999999996,16.896376500000002
"Poland","RADOM",51.231978,21.124183
"Poland","Rzeszow",50.109958,22.019
"Poland","Shapaja",53.790639,15.82625
"Poland","Slupsk",54.478889,17.1075
"Poland","Szczechin",53.584731,14.902206
"Poland","Szczecin",53.471138,14.63775
"Poland","Warsaw",52.217122,20.9390845
"Poland","Wroclaw",51.102683,16.885836
"Poland","Zielona Gora",52.138517,15.798556
"Portugal","Alverca",38.883278,-9.030097
"Portugal","Aveiro",40.72222,-8.816667
"Portugal","Beja (madeira)",38.078903,-7.932397
"Portugal","Braga",41.587058,-8.445139
"Portugal","Braganca",41.8578,-6.707125
"Portugal","Cascais",38.725025,-9.355231
"Portugal","Coimba",40.157223,-8.47
"Portugal","Corvo",39.6715,-31.1136
"Portugal","Covilha",40.264772,-7.479958
"Portugal","Evora",38.533472,-7.889639
"Portugal","Faro",37.014425,-7.965911
"Portugal","Flores (flores Isl.)",39.455272,-31.131361
"Portugal","Funchal",32.697889,-16.774453
"Portugal","Funchal Madeira",32.641868,-16.911478
"Portugal","Graciosa Island",39.092169,-28.029847
"Portugal","Horta",38.519894,-28.715872
"Portugal","Lajes (terceira Island)",38.761842,-27.090797
"Portugal","Lisbon",38.746958500000005,-9.129201
"Portugal","Monte Real",39.831244,-8.887261
"Portugal","Montijo",38.703861,-9.035916
"Portugal","Ovar",40.915867,-8.645919
"Portugal","Pico",38.554333,-28.441333
"Portugal","Ponta Delgada",37.741184,-25.69787
"Portugal","Ponta Delgada Acores",37.738409,-25.662539
"Portugal","Portimao",37.149331,-8.583961
"Portugal","Porto",41.248055,-8.681389
"Portugal","Porto Santo",33.073386,-16.349975
"Portugal","Santa Maria (island)",36.97139,-25.170639
"Portugal","Sao Jorge Island",38.6655,-28.175817
"Portugal","Sintra",38.831053,-9.339553
"Portugal","Tancos",39.47514,-8.364583
"Portugal","Vila Real",41.274334,-7.720472
"Portugal","Viseu",40.725539,-7.888992
"Puerto Rico","Aguadilla",18.494861,-67.129444
"Puerto Rico","Arecibo",18.451111,-66.675556
"Puerto Rico","Ceiba",18.245289,-65.6433665
"Puerto Rico","Culebra Island",18.3127,-65.3034
"Puerto Rico","Fajardo",18.308889,-65.661861
"Puerto Rico","Mayaguez",18.255694,-67.148472
"Puerto Rico","Ponce",18.008306,-66.563028
"Puerto Rico","San Juan",18.4481225,-66.049986
"Puerto Rico","Vieques Island",18.1158,-65.4227
"Qatar","Doha",25.070608333333336,51.26815200000001
"Reunion","St.-denis",-20.8871,55.510308
"Reunion","St.-pierre",-21.320039,55.423581
"Romania","Arad",46.17655,21.262022
"Romania","Bacau",46.521946,26.910278
"Romania","Baia Mare",47.658389,23.470022
"Romania","Bucharest",44.5376775,26.1021445
"Romania","Caransebes",45.42,22.253333
"Romania","Cluj-napoca",46.785167,23.686167
"Romania","Constanta",44.362222,28.488333
"Romania","Craiova",44.318139,23.888611
"Romania","Iasi",47.178492,27.620631
"Romania","Oradea",47.025278,21.9025
"Romania","Satu Mare",47.703275,22.8857
"Romania","Sibiu",45.785597,24.091342
"Romania","Suceava",47.6875,26.354056
"Romania","Timisoara",45.809861,21.337861
"Romania","Tirgu Mures",46.467714,24.412525
"Romania","Tulcea",45.062486,28.714311
"Russia","Abakan",53.74,91.385
"Russia","Amderma",69.7633,61.5564
"Russia","Anadyr",64.73495,177.741483
"Russia","Anapa",45.002097,37.347272
"Russia","Apatity",67.4633,33.5883
"Russia","Arkhangelsk",64.565927,42.19153733333333
"Russia","Astrakhan",46.283333,48.006278
"Russia","Aykhal",65.959167,111.546389
"Russia","Balakovo",51.8583,47.7456
"Russia","Barnaul",53.363775,83.538533
"Russia","Batagay",67.648,134.695
"Russia","Baykit",61.676667,96.355
"Russia","Belgorod",50.6438,36.5901
"Russia","Berezovo",63.9241,65.0487
"Russia","Beslan",43.2051,44.6066
"Russia","Biysk",52.466667,85.35
"Russia","Blagoveschensk",50.425394,127.412478
"Russia","Bogovarovo",58.8535,47.0114
"Russia","Bratsk",56.370556,101.698331
"Russia","Bryansk",53.214194,34.176447
"Russia","Bugulma",54.64,52.8017
"Russia","Cheboksary",56.0903,47.3473
"Russia","Chelyabinsk",55.305836,61.503333
"Russia","Cherepovets",59.2736,38.0158
"Russia","Cherskiy",68.7406,161.338
"Russia","Chita",52.026317,113.305556
"Russia","Chokurdah",70.6231,147.902
"Russia","Chulman",56.9139,124.914
"Russia","Deputatsky",69.293,139.5357
"Russia","Elista",46.3739,44.3309
"Russia","Enkheluk",52.500967,107.018852
"Russia","Evensk",61.921667,159.23
"Russia","Gelendzhik",44.55,38.083
"Russia","Gelendzik",44.566666666667,38.016666666667
"Russia","Grozny",43.2981,45.7841
"Russia","Igarka",67.4372,86.6219
"Russia","Irkutsk",52.317914,104.2859875
"Russia","Iturup Island",44.92,147.621667
"Russia","Ivanovo",56.939444,40.940833
"Russia","Izhevsk",56.8281,53.4575
"Russia","Kaliningrad",54.89005,20.592633
"Russia","Kavalerovo",44.270556,135.054722
"Russia","Kazan",55.733428,49.189859
"Russia","Kemorovo",55.270094,86.107208
"Russia","Khabarovsk",48.528022,135.18368049999998
"Russia","Khakusy",55.365,109.812
"Russia","Khanty-Mansiysk",61.028479,69.086067
"Russia","Khatanga",71.978058,102.490514
"Russia","Kineshma",57.45000001,42.15000001
"Russia","Kirensk",57.7667,108.05
"Russia","Kirov",58.5033,49.3483
"Russia","Kogalym",62.18,74.53
"Russia","Komsomolsk-on-Amur",50.5072,137.007835
"Russia","Kostroma",57.63305,41.0152
"Russia","Kotlas",61.2358,46.6975
"Russia","Krasnodar",45.034689,39.170539
"Russia","Krasnoyarsk",56.179500000000004,92.508825
"Russia","Kurgan",55.4753,65.4156
"Russia","Kursk",51.7506,36.2956
"Russia","Kyzyl",51.6694,94.4006
"Russia","Lensk",60.719444,114.931944
"Russia","Lipetsk",52.7028,39.5378
"Russia","Magadan",59.910989,150.720439
"Russia","Magnetiogorsk",53.393131,58.755661
"Russia","Makhachkala",42.816822,47.652294
"Russia","Mezen",65.878333,44.215
"Russia","Mineralnye Vody",44.225072,43.081889
"Russia","Mirnyj",62.534689,114.038928
"Russia","Moscow",55.72713166666667,37.57869133333333
"Russia","Moscow - ",55.408611,37.906111
"Russia","Murmansk",68.781672,32.750822
"Russia","Nadym",65.4809,72.6989
"Russia","Nalchik",43.5129,43.6366
"Russia","Naryan-Mar",67.380537,53.051016
"Russia","Nazran",43.323815,45.017761
"Russia","Nefteyugansk",61.1083,72.65
"Russia","Neryungri",56.9,124.8833
"Russia","Nezhitino",57.479444454444,43.29750001
"Russia","Nizhneangarsk",55.801667,109.586667
"Russia","Nizhnekamsk",55.34,52.06
"Russia","Nizhnevartovsk",60.949272,76.483617
"Russia","Nizhniy Novgorod",56.230119,43.784042
"Russia","Norilsk",69.311053,87.332183
"Russia","Novokuznetsk",53.8114,86.8772
"Russia","Novorossiysk",44.4016,37.7779
"Russia","Novosibirsk",55.056311,82.775328
"Russia","Novy Urengoy",66.041811,76.313938
"Russia","Noyabrsk",63.110079,75.162243
"Russia","Nyagan",62.11,65.615
"Russia","Okha",53.583333,142.933333
"Russia","Okhotsk",59.4101,143.057
"Russia","Olenyok",68.514722,112.48
"Russia","Omsk",54.967042,73.310514
"Russia","Orenburg",51.795786,55.456744
"Russia","Orsk",51.0725,58.5956
"Russia","Ozerny",52.752919,111.849
"Russia","Pechora",65.070387,57.082045
"Russia","Penza",53.1106,45.0211
"Russia","Perm",57.914517,56.021214
"Russia","Petropavlovsk",53.167889,158.453669
"Russia","Petrozavodsk",61.8852,34.1547
"Russia","Pevek",69.783283,170.597006
"Russia","Provideniya Bay",64.378139,-173.243306
"Russia","Pskov",57.783917,28.395614
"Russia","Raduzhnyi",62.1586,77.3289
"Russia","Ramenskoe",55.589,38.154
"Russia","Rostov",47.258208,39.818089
"Russia","Rybinsk",58.1042,38.9294
"Russia","Salekhard",66.590753,66.611042
"Russia","Samara",53.502429,50.157168
"Russia","Saransk",54.1251,45.2123
"Russia","Saratov",51.334366,46.022952
"Russia","Saskylakh",71.927778,114.08
"Russia","Sharya",58.2321,45.3314
"Russia","Shchyolkovo",55.878333,38.061667
"Russia","Sochi",43.449928,39.956589
"Russia","Solovetsky Islands",65.03,35.7333
"Russia","Sovetskiy",61.32,63.6044
"Russia","Sredniiy",52.91500001,103.57500001
"Russia","St. Petersburg",59.800292,30.262503
"Russia","Stary Oskol",51.33,37.76833
"Russia","Stavropol",45.109165,42.112778
"Russia","Strezhevoy",60.716667,77.65
"Russia","Surgut",61.343694,73.401842
"Russia","Sverdlovsk",56.743108,60.802728
"Russia","Syktyvkar",61.64705,50.84505
"Russia","Taganrog",47.117,38.513
"Russia","Taksimo",56.361667,114.93
"Russia","Tambow",52.81,41.48
"Russia","Tiksi",71.6977,128.903
"Russia","Tomsk",56.380278,85.208333
"Russia","Tula",54.142208,37.355619
"Russia","Tver",56.824736,35.757678
"Russia","Tyumen",57.189567,65.3243
"Russia","Ufa",54.557511,55.874417
"Russia","Ukhta",63.340297,53.482592
"Russia","Ulan-ude",51.807764,107.437644
"Russia","Ulyanovsk",54.3346495,48.514700000000005
"Russia","Uraj",60.1,64.83
"Russia","Usinsk",66.00077,57.221113
"Russia","Ust Ilimsk",58.08,108.08
"Russia","Ust-Ilimsk",58.116667,102.4666667
"Russia","Ust-Kut",56.85,105.7167
"Russia","Vanavara",60.355,102.31
"Russia","Vladivostok",43.398953,132.148017
"Russia","Volgograd",48.782528,44.345544
"Russia","Vologda",59.281667,39.946667
"Russia","Vorkuta",67.4886,63.9931
"Russia","Voronezh",51.814211,39.229589
"Russia","Yakutia",66.400431,112.030325
"Russia","Yakutsk",62.09325,129.770672
"Russia","Yaroslavl",57.560666676667,40.157369454444
"Russia","Yekaterinburg",56.701667,60.79
"Russia","Yeniseysk",58.4742,92.1125
"Russia","Yoshkar-Ola",56.7006,47.9047
"Russia","Yuryevets",57.3136335,43.10015
"Russia","Yuzhno-sakhalinsk",46.888672,142.717531
"Rwanda","Gisenyi",-1.677203,29.258875
"Rwanda","Kamembe",-2.462242,28.90795
"Rwanda","Kigali",-1.968628,30.13945
"Saint Helena","Wide Awake",-7.969597,-14.393664
"Saint Kitts and Nevis","Basse Terre",17.311194,-62.718667
"Saint Kitts and Nevis","Charlestown",17.205678,-62.589869
"Saint Lucia","Castries",14.020228,-60.992936
"Saint Lucia","Hewandorra",13.733194,-60.952597
"Saint Pierre and Miquelon","Miquelon",47.095472,-56.380278
"Saint Pierre and Miquelon","St.-pierre",46.762904,-56.173088
"Saint Vincent and the Grenadines","Bequia",12.988444,-61.262033
"Saint Vincent and the Grenadines","Canouan Island",12.699042,-61.342431
"Saint Vincent and the Grenadines","Kingstown",13.144306,-61.210861
"Saint Vincent and the Grenadines","Mustique",12.887947,-61.180161
"Saint Vincent and the Grenadines","Union Island",12.583,-61.417
"Samoa","Apia",-13.84861111,-171.74083333
"Samoa","Faleolo",-13.829969,-172.008336
"Samoa","Savaii Island",-13.733,-172.3
"Samoa","Savai\\'i",-13.505,-172.627778
"Sao Tome and Principe","Principe",1.662936,7.411742
"Sao Tome and Principe","Sao Tome",0.378175,6.712153
"Saudi Arabia","Abha",18.240367,42.656625
"Saudi Arabia","Abqaiq",25.911281,49.591231
"Saudi Arabia","Al Kharj",24.0346,47.345
"Saudi Arabia","Al-ahsa",25.285306,49.485189
"Saudi Arabia","Al-Jawf",29.785133,40.100006
"Saudi Arabia","Arar",30.906589,41.138217
